season,month,year,alpha,beta,gamma,mean,median,variance,prob_btw_5_to_21
summer,6,2016,9.989746566234697,2.3132880044105764,0.9989999999997616,9.849672232616452,9.525006996739858,16.482711980085742,0.8796831317674303
summer,7,2016,10.814475842834268,2.06174534405065,0.9989999999999961,10.57885274379828,10.052191196387472,23.741450388623882,0.8505740443708882
summer,8,2016,9.678385585499559,1.8237835294326066,0.9989999999999999,9.600626751158929,8.915365173467643,23.87727910980416,0.7956603982852584
autumn,9,2016,11.227621554695249,1.9440842196030739,0.44111006628095945,10.39751179258912,9.739578174075838,28.505649218241576,0.8016990414403229
autumn,10,2016,10.864650355673659,2.0948404954244,0.0,9.622915699205137,9.120773464676525,23.279506253518363,0.8026428642006375
autumn,11,2016,10.951386465051034,1.855897469894885,0.998999999999771,10.72494440720634,9.987810468365458,29.57864374819248,0.810029288034467
winter,12,2017,14.204926743203776,2.59584549395371,0.0,12.616366488758752,12.334457163917925,27.246796689522146,0.8722902918877147
winter,1,2017,10.854001066567799,1.8610327205241703,0.015315415275529381,9.653747029406393,8.92904878944239,28.904050432936515,0.7575544913886042
winter,2,2017,12.276503633906968,1.9297106820269336,1.9989999999999999,12.887679798894554,12.151861859394051,34.55310726281137,0.8381847333259438
spring,3,2017,13.467343382251556,2.4081612589095154,0.0,11.939320020967978,11.566021008048711,27.910309469409142,0.8579052633677277
spring,4,2017,10.221321787754787,2.3466413219005298,0.9989999999999999,10.056614391715396,9.742317897672178,16.825366185993836,0.8872445209164498
spring,5,2017,9.911827087767003,2.067919751523652,0.9989999999999991,9.778977843718284,9.300956438620304,19.835443925402583,0.8439833824286501
summer,6,2017,11.251075304472547,2.1049118109805263,0.9689522735005465,10.933808735533235,10.422036015008304,24.74916202929846,0.856656371942991
summer,7,2017,10.959664524298848,2.2712067154711533,0.7519463522371557,10.460012633916376,10.078336394667687,20.49421811425547,0.8725625547068789
summer,8,2017,9.819262159670544,2.354330820765343,0.7844267162118329,9.48618762710736,9.188108638525362,15.438526419604534,0.8681299067653727
autumn,9,2017,11.697214802061852,2.5062910824020728,0.0,10.379160503631603,10.105841168248094,19.636736905478312,0.8748576924909597
autumn,10,2017,13.099941401994093,2.0646615209541306,0.0,11.604225084768087,10.96919141334716,34.74708532369435,0.8013795981464302
autumn,11,2017,12.78325113571795,2.1983129432697477,0.5850477663201161,11.906184991858069,11.405209004808688,29.549558148674787,0.8470149007265663
winter,12,2018,9.283259402832778,1.7235843470384897,0.9989999999991536,9.274446704909707,8.50398107865214,24.48514979769094,0.7676271914525745
winter,1,2018,15.761267280297469,2.2530802887737145,0.0,13.960379169990139,13.395027576228081,42.99312327918519,0.7792677332080488
winter,2,2018,12.028320748941297,2.1600039021619244,0.7895369019604646,11.441865293546936,10.940639505608793,26.99977016748034,0.8550656474395046
spring,3,2018,12.090112560273843,1.8029376237147592,0.9989999999998861,11.749732157973463,10.865068559464952,38.083523773578975,0.7888018212075146
spring,4,2018,9.942302876280243,1.6588102767633335,0.9989999999999959,9.885813578518109,8.970314426791317,30.27548963290686,0.7605352954552307
spring,5,2018,8.245528526365625,2.2893242021956595,0.3891194464008319,7.693579700046644,7.414816960141455,11.43818496609843,0.7674537654274078
summer,6,2018,9.755231310574157,1.8736236005850937,0.998999999999996,9.659552054325149,9.020990070558936,23.054011706501647,0.8068777037924391
summer,7,2018,7.313268746227091,2.2095181813453766,0.9989999999999999,7.4759112356437605,7.194425639634897,9.583979689575488,0.7680494278229371
summer,8,2018,10.233708324432195,2.5340689775239715,0.0,9.083131921338037,8.855625051814961,14.745029508426153,0.8476652176448316
autumn,9,2018,10.469966053154415,2.010994780023108,0.7002705727367756,9.978143306006217,9.425827057608368,23.289227326092394,0.8235190865660967
autumn,10,2018,9.002659561282007,1.7889620023065957,0.7694219477970118,8.777802442530364,8.104333951906668,21.432467677299126,0.7576657870107385
autumn,11,2018,10.171763443779389,2.331943671896575,0.9989999999999967,10.011885601857472,9.69136470099475,16.84819300432758,0.8847836937025475
winter,12,2019,9.13594227866733,1.8070307066372882,0.9989999999999928,9.121958264879874,8.45776815382018,21.652408482763477,0.7823413259739924
winter,1,2019,9.88075210110602,2.2635028089690445,0.7685516677285827,9.52065397979427,9.172198350864731,16.758530115943316,0.8572556344612842
winter,2,2019,10.181061695114067,2.3096992034236474,0.0,9.020000395941837,8.68715096058807,17.167124826707028,0.8191848821946848
spring,3,2019,9.432055426399748,1.7425302973149284,0.9989999999991369,9.401461220738112,8.641924333803852,24.746250950471413,0.7744092047609086
spring,4,2019,8.894721009809508,1.7036618438616877,0.9989999999999999,8.934108548013294,8.172011073882981,22.993495058073975,0.755102234129595
spring,5,2019,9.088447751297469,2.2470736395179878,0.3157094448488008,8.365547619477274,8.036350203215134,14.36340903790068,0.7963468171641894
summer,6,2019,8.217482683074218,2.0852983295019234,0.9989999999998932,8.277553023578056,7.8919799438668745,13.428055570056019,0.7984824755228533
summer,7,2019,10.228859336617292,2.353935569036547,0.0,9.064719593090976,8.754001263211256,16.758337333768594,0.8263648516117511
summer,8,2019,10.76750858412817,2.318026539465021,0.0,9.53999682321571,9.192784946346693,19.080077554860583,0.8354915519516429
autumn,9,2019,8.438589262891721,1.9379903246561558,0.9989999999980652,8.4827631520571,7.983511449473419,16.19660957661787,0.7853487203507132
autumn,10,2019,8.69273053508285,2.123409307172022,0.9018717638978027,8.600503536356744,8.216536719936549,14.541886985733203,0.8139729145391145
autumn,11,2019,9.929769234131621,2.210016901984644,0.6809970376129125,9.475189376069867,9.093302386519579,17.661439699902598,0.8454353146156098
winter,12,2020,9.92587983943406,2.232255056263901,1.998999999999999,10.790187243350408,10.421914732050073,17.335277853334087,0.9189976807140148
winter,1,2020,9.212920869979017,1.952045389680347,0.9360709893616761,9.105043858185887,8.571877300948046,19.048558746944114,0.806426218440649
winter,2,2020,12.181828145923655,2.465513347805473,0.9989999999999999,11.803956909429445,11.498099800223773,21.91526669792783,0.9042593905800845
spring,3,2020,10.110088396037963,2.2538418933952094,0.9989999999999819,9.953929449343025,9.591732731875037,17.679327827378387,0.8740528726132877
spring,4,2020,9.164097378112528,1.8170997506255917,0.9989999999982493,9.144895849070796,8.489168125434988,21.556930336375995,0.7849787091129244
spring,5,2020,9.289798363440498,1.8297969155881069,0.9989999999999999,9.254082760970793,8.60254309100425,21.86150253805798,0.7901701297161479
summer,6,2020,8.707419329005289,1.6734753077065385,0.9989999999999959,8.776839132823435,7.993767818297195,22.821819977306337,0.7438037841415254
summer,7,2020,8.763439264880732,2.2425199802308295,0.9706277892783215,8.732488311988499,8.412708422676214,13.40276879770115,0.8376821971049886
summer,8,2020,9.143667767086422,2.046519141508602,0.9989999999999999,9.099495315664042,8.643379784757993,17.202867417116753,0.8247337745543687
autumn,9,2020,9.410434114987305,2.0930005135795433,0.2531053934407287,8.588062634801025,8.151862781417792,17.49253747736114,0.7822584891111737
autumn,10,2020,11.298464978150154,2.3007313626059354,0.0,10.009512747159176,9.634631795378391,21.288155835070228,0.842338836714978
autumn,11,2020,11.482232095444337,2.2987382089008075,0.0,10.172214677811171,9.789984679293159,22.020022561550864,0.8442946337892785
winter,12,2021,8.055106583765312,1.7729463122160203,0.9989999999999976,8.167824550290709,7.549758951547966,17.45651001024198,0.7422261730130977
winter,1,2021,9.223259823243946,2.0591286421209056,0.9989999999999993,9.169410470206518,8.718382331566115,17.308876466053565,0.8287346541670029
winter,2,2021,9.556638837732487,1.8559365970015733,0.9989999999999999,9.486259778219855,8.843045423027005,22.523357657425514,0.8003086260338028
spring,3,2021,9.83383992993638,1.9941578200212464,0.9989999999999964,9.714488305543282,9.18181443568821,20.86479235611364,0.8304503622693022
spring,4,2021,7.71302193153441,1.5968433116701641,0.9989999999999999,7.915560092528837,7.130176468584334,19.65989527613199,0.6940062431092848
spring,5,2021,8.083280705842917,1.942788758082583,0.9989999999999871,8.167194081270639,7.692552982170291,14.793381624827084,0.7718855031049594
summer,6,2021,8.086658388776314,2.004344801740366,0.9989999999999962,8.165334906654525,7.7342597373802,13.977882972143421,0.7813001321571195
summer,7,2021,7.627624080910255,1.866047502778178,0.9989999999999963,7.771699147396325,7.266421643522901,14.202271570079596,0.7384570451774477
summer,8,2021,8.616906891787373,1.7488444285395481,0.6206069215242133,8.295270820087506,7.608309634778581,20.509904212014767,0.7252255370704361
autumn,9,2021,7.529873743405566,2.1505532796126343,0.9989999999999999,7.667516725720456,7.34897582822431,10.664675664768016,0.7733222998009691
autumn,10,2021,8.417695386917305,2.051010479256407,0.9989999999999996,8.456144924165335,8.03920561784603,14.521479607191662,0.8017840082717959
autumn,11,2021,9.713366211029971,2.2021315797170873,0.7672954054361507,9.369719880244583,8.991383118605965,17.0082826497695,0.8451632760465873
winter,12,2022,9.11406420695425,2.329025007519593,0.6255078899891147,8.70106013676282,8.412473064475382,13.556407198282306,0.832996710478186
winter,1,2022,7.885260665995352,1.5731022804465506,0.9989999999999977,8.08019783445223,7.245416475158993,21.18016089765737,0.6957233582658595
winter,2,2022,12.08802355765463,2.07665952019993,0.4287653475675012,11.135998766372005,10.56101724558628,29.27639063182327,0.8267285452605496
spring,3,2022,9.269366138105786,2.1241670597823745,0.0,8.209311194860323,7.800366333707975,16.52451963667113,0.7603543873085824
spring,4,2022,10.642237748343955,2.203284857659372,0.0,9.425075307968132,9.011327274732437,20.39766667009555,0.816087386573152
spring,5,2022,9.86475809427577,2.7361265309574714,0.9989999999999999,9.775629894049318,9.627023150063389,11.9998845697316,0.9178362091512178
summer,6,2022,9.882898730905433,2.3093979022261673,0.0,8.755826424314073,8.432564141326111,16.18006528169087,0.809426472177084
summer,7,2022,9.635994349430364,2.076228400937594,0.0,8.53531081362717,8.076650708565715,18.610743769864165,0.7675830156023482
summer,8,2022,8.866908652713757,2.3746184192501856,0.2783196103857751,8.137198766846929,7.877042486797001,12.400453835564353,0.7988161761639038
autumn,9,2022,8.842266891273107,2.449630346567356,1.0136820201855532,8.855416750776655,8.627186643397339,11.677528369744099,0.8669472499175788
autumn,10,2022,10.281388683074717,2.2004385694809736,0.4745866817862757,9.580044783062593,9.178491539053761,19.081895584530702,0.8381652319968662
autumn,11,2022,10.370131395450972,2.129025512956878,0.0,9.184109901738177,8.730120208439493,20.597183894240622,0.7980948431122382
