season,month,year,alpha,beta,gamma,mean,median,variance,prob_btw_5_to_21
spring,4,2014,11.990139706110948,2.1459968836768533,0.1580815796021284,10.776684771375077,10.265761269512035,27.14422713447465,0.8290842626425013
spring,5,2014,10.883986337784478,1.6031809816329559,0.6705964570016859,10.42712272848432,9.330265498968384,38.83682693809902,0.7303377472212427
summer,6,2014,9.448148797041984,1.688961078322441,0.9989999999999999,9.432870010057702,8.604060448004493,26.387698147368614,0.7623941409473542
summer,7,2014,10.934206488078583,1.694950283817726,0.9989999999999998,10.756980397708174,9.806978259909165,35.09697441000374,0.7717947781207182
summer,8,2014,13.679450254144257,2.4414426676419354,0.9989999999999999,13.129706167899746,12.771582045100208,28.11269772826099,0.8716883422248545
autumn,9,2014,10.732063296476365,2.217156709971291,0.8365276434986112,10.34139596229419,9.933377651975341,20.51227765389184,0.8672215358495796
autumn,10,2014,13.450026762761189,1.865472907778364,2.9989999999999997,14.941648227366866,14.04987092884031,44.185236182888154,0.7931578646650289
autumn,11,2014,11.7701686368594,1.6983529189932989,0.3178789106983097,10.820443035495527,9.803369512830972,40.509389272283876,0.73750421566945
winter,12,2015,18.71001661271792,1.928564059174686,0.4859814601989343,17.08115753436359,15.957712662691437,80.34629803020609,0.634672077871725
winter,1,2015,15.176061664696057,2.0141864378414303,0.9989999999999999,14.44678430522954,13.65021880114887,48.78882283950204,0.7592084869915265
winter,2,2015,14.271028213070185,2.028572227623951,0.9989999999999999,13.64341349078274,12.91111763715908,42.584864809889154,0.7893865421672421
spring,3,2015,11.976483967960776,1.6043891902499392,0.9989999999999997,11.734116785471198,10.52953790828563,46.95354148348174,0.7391967636907709
spring,4,2015,12.258932461836604,2.695769979588258,0.06878156841070177,10.9698604610582,10.76934420518398,19.011485190261652,0.9031636908324667
spring,5,2015,14.592774500032231,2.1373168739165584,0.0,12.923651048814392,12.293169519243563,40.50169472817625,0.7902495326138129
summer,6,2015,12.00059499666303,2.0371085806186735,0.8996435205235425,11.53177318959744,10.924202959028522,29.882574967631708,0.83659150101064
summer,7,2015,12.983870210291665,1.6757913749317568,0.7594240252765395,12.355988119716752,11.192670487904593,50.60540049987374,0.7359333990762567
summer,8,2015,12.553825531852803,2.025999835829531,0.15460858611411307,11.277756623663588,10.630962700573992,33.02970434968045,0.8035478928809258
autumn,9,2015,11.392693974981752,2.2660924009020706,0.9989999999999629,11.090439403717312,10.690356610026774,22.234490513540184,0.8829923547652021
autumn,10,2015,12.171885900365117,1.765399284641315,0.9989999999999991,11.83414744202042,10.888956808779666,40.18747469883804,0.7786896509443506
autumn,11,2015,15.958491800991368,1.7731767478079665,1.4670357548064314,15.66955842711563,14.445515986059068,68.49993590006638,0.694262272889194
winter,12,2016,10.530518578788458,1.8403685180492309,1.9989999999999999,11.35432741722583,10.627974380070132,27.78624907447984,0.8538683862383083
winter,1,2016,18.002405898030563,2.2018989239950804,0.0,15.943420602585823,15.241962294170973,58.43378891726865,0.6964996434099557
winter,2,2016,12.029007905083967,1.8128035989172275,0.9989999999999993,11.692651741882019,10.826070748806188,37.309724309668965,0.7919178652580309
spring,3,2016,11.472500691511,1.6532591722348904,0.9989999999999999,11.256248614680727,10.190340414784565,40.58031803084524,0.7577050201526124
spring,4,2016,12.330560254394907,2.7032431962277608,1.1652281754119975,12.131037114743435,11.932359395606024,19.142808811514843,0.9314264393543041
spring,5,2016,10.98456992759804,1.7554576913900886,0.6259868210743291,10.407293936220528,9.540732582013371,33.087503917310634,0.7679449594943568
summer,6,2016,14.042135808408458,2.4524834154002244,0.0,12.453535823432999,12.092880410444929,29.390485307740786,0.8552733280627973
summer,7,2016,10.913348332553106,2.125866501452138,0.9841199319314455,10.649374319991178,10.169198664630606,22.87274468346106,0.8609565192651389
summer,8,2016,10.220594615199378,1.6061484258703893,1.9989999999999999,11.159315675992714,10.13428752469716,34.1196938588913,0.8029037043743222
autumn,9,2016,14.413445244159384,2.0165492889189522,0.0,12.771771430063717,12.01804109888697,43.91419452705674,0.7703528874072537
autumn,10,2016,10.57499956257332,1.8002605531625089,0.6576400525014511,10.061780962392355,9.284700822174274,29.219177642971566,0.7786815972810106
