season,month,year,alpha,beta,gamma,mean,median,variance,prob_btw_5_to_21
summer,6,2014,6.598067110469577,1.7282972795534854,0.7194317647994528,6.600190164801324,6.056683385072608,12.303590106671358,0.6219362810820412
summer,7,2014,6.225438404734886,1.682946019514013,0.988594966074552,6.547132375711232,5.995727035204573,11.536913489620554,0.6196745644752608
summer,8,2014,8.909969137900022,2.2230223864132204,0.0,7.891230130525283,7.555677968019221,14.071913433209712,0.7569754035461873
autumn,9,2014,5.359685233566111,1.643761732466132,0.9989999999999838,5.79315399946788,5.2874836111925045,8.958642472296596,0.5386251151899913
autumn,10,2014,8.590455183135745,1.9463394791230801,0.0,7.617596950433967,7.115979500892011,16.65154385633358,0.702206869423526
autumn,11,2014,5.257967018285028,1.3296871413915223,0.6048189539597186,5.439687310326336,4.596075040914021,13.48188084212216,0.4524548026073729
winter,12,2015,9.805121713873419,2.1518018536018566,0.0,8.683487309694113,8.269520233863261,18.06446185401724,0.7849523483971034
winter,1,2015,9.553465443855439,1.9274425700078277,0.0,8.47375060619405,7.899100731596166,20.970513467552625,0.7400173862246731
winter,2,2015,8.929810118828488,1.8894684470256775,0.308792487238933,8.234223164318935,7.664072292491961,19.01500898432076,0.7360363053895407
spring,3,2015,7.188745653517904,1.241822395050619,0.5569791035845452,7.262588589929657,5.908471767591266,29.50391231866406,0.5511612380075787
spring,4,2015,7.790516508979655,1.9477562176729857,0.0,6.908123498106375,6.454227203415585,13.67631627179955,0.6550077593642194
spring,5,2015,9.001551446897391,2.2121532812970766,0.0,7.97215803837374,7.6271589572822185,14.488829992201392,0.7601028507565244
summer,6,2015,7.460682067545217,1.9209158989954453,0.6474215082322157,7.26554991198038,6.812159965198231,12.87018767859033,0.7000153552544461
summer,7,2015,6.817942217020906,1.4974008656645748,0.8018793100542596,6.958042625884538,6.139562139009502,17.527024068742598,0.6102564330408038
summer,8,2015,6.9413024783201855,2.007818722151497,0.0,6.151143015645615,5.78313891098037,10.266095002803034,0.5958869063411315
autumn,9,2015,5.517191572167612,1.4763475649706117,0.9011199661684937,5.8916483109961355,5.205410955738742,11.823017116923044,0.5235517778481407
autumn,10,2015,7.717758494802051,1.7708116297879253,0.0,6.869037700111219,6.274849072560789,16.062088222986734,0.6262229428408363
autumn,11,2015,9.737044674676632,2.109050296069193,0.0,8.623808873859204,8.183800290353222,18.470742989310665,0.7761902377530319
winter,12,2016,6.55153584070668,1.664796386141121,0.9018994729507974,6.756295836645103,6.1588162906655555,13.053033915715195,0.6310444273779696
winter,1,2016,9.79136780114064,1.8494692431687378,0.0,8.696919089530645,8.031161913214055,23.799582428171927,0.7328059433964993
winter,2,2016,7.814349418289279,1.7172594270639185,0.19203765648665858,7.159677841426742,6.504543604484104,17.474027818145462,0.6430983260565815
spring,3,2016,6.326689567824786,1.6555351533764975,0.9989999999999895,6.654909051790806,6.069253177457393,12.307473826755935,0.6248551871658135
spring,4,2016,7.975618964600701,2.069799350753531,0.15922686672498187,7.224031067430061,6.840527755836471,12.82171503073895,0.6999619160054709
spring,5,2016,6.116538203922816,1.9386512621096788,0.5344433435803648,5.958846527122319,5.597349518672464,8.503955744985566,0.5807380609331971
summer,6,2016,6.827662482862285,1.7937678734485851,0.9147770663694167,6.987558634746469,6.480665661948577,12.26442583864784,0.6706779143658228
summer,7,2016,6.338952744068834,1.8085543481953605,0.9989999999999999,6.634872622983698,6.175133686204235,10.407283609248116,0.6468783809565395
summer,8,2016,7.117711767655063,1.8791232192219418,0.1597134248263402,6.478054341906201,6.016151888715224,12.205691525438613,0.6154604062011402
autumn,9,2016,6.363284044420743,1.5800425771805344,0.9989999999998227,6.710943836384088,6.04492330652584,13.670363114816624,0.6163110989186262
autumn,10,2016,6.00317382120989,1.7389095493439763,0.08059851410573492,5.429135607648231,4.9429229390413445,10.064833104942885,0.4927891770890014
autumn,11,2016,5.910150616431496,1.4767540774036927,0.5907692471581257,5.936555594357862,5.201946190925097,13.55931136154694,0.5207180515568303
winter,12,2017,7.8737565659516155,2.078853754202335,0.036855804427904836,7.011142480487006,6.637914091423399,12.397619915555074,0.6812521195422581
winter,1,2017,5.762279235480528,1.2492154962834583,0.9297490802579221,6.297411424847446,5.22684155502305,18.69310471397738,0.5146053252657802
winter,2,2017,8.154068937791589,1.8136651614228019,0.8308060930341787,8.079522261527336,7.492894053479666,17.12847184180384,0.7379166130449335
spring,3,2017,7.601514780244611,1.7602067718410384,0.8696966879028234,7.637502789706232,7.042332999677713,15.762942996804593,0.7066584345324611
spring,4,2017,6.258170630067914,1.839013267233568,0.9989999999999999,6.558937737976329,6.126351395357727,9.827212930230544,0.6443058698535138
spring,5,2017,6.852306746474441,1.6487810694634766,0.439974185539466,6.567751740031431,5.926482725076965,14.554868891122704,0.5977259249353599
summer,6,2017,7.451642186455136,1.9792641847673942,0.4872187693267159,7.092411702249526,6.679218446900673,12.146859075665041,0.6897236952360783
summer,7,2017,7.146349033580409,2.277766004755472,0.09703283490023373,6.42743822733729,6.181217085945964,8.669297371502617,0.6544561017656758
summer,8,2017,6.373899311408702,2.232784669993824,0.0,5.645264974260881,5.408981589780183,7.145286662544187,0.559031454517899
autumn,9,2017,6.851318308761054,1.6146578164405818,0.6684777676448795,6.806145506344165,6.128484420413994,15.170324925423234,0.6176225265999092
autumn,10,2017,8.126666496677766,1.824338667953316,0.0,7.222445403790277,6.6475543184096555,16.824920652952738,0.6586419572480264
autumn,11,2017,7.252960959171639,2.018039087605737,0.32722658949434513,6.754007743344745,6.375612519294474,11.104846442461305,0.6622104575503195
winter,12,2018,6.400849938116226,1.4839317377018328,0.9989999999999999,6.785046499602735,5.99902574613992,15.743107993152169,0.6033703361911633
winter,1,2018,9.385161759159061,2.2895347383479723,0.0,8.314034422672988,7.9968528579702465,14.816066244603864,0.7875691635583735
winter,2,2018,7.842864722532722,1.8113213580134278,0.5354292739318602,7.507911170113111,6.941579862867704,15.885022776758026,0.693992524574667
spring,3,2018,8.217869019671392,1.6244870021046915,0.4692741579802058,7.827262591623512,7.027324101019614,21.56202833238837,0.6718114558599109
spring,4,2018,7.128058614265291,1.5448582394468422,0.4139883936413305,6.827190624939692,6.0365758164162715,17.95986394230122,0.5971189376820586
spring,5,2018,5.204852954639244,1.6164477872273344,0.7249560736603742,5.3872036844015145,4.87389130140969,8.735730813703418,0.4829825449421077
summer,6,2018,6.57702759635799,1.7154047130032337,0.40521699635886355,6.27001304775744,5.716976690026385,12.404535707657962,0.5816163019875659
summer,7,2018,5.238298640762412,1.6619377326373694,0.8443317071937642,5.525845133421282,5.0459227505516875,8.372983697208058,0.5062284090311893
summer,8,2018,6.942430249695885,1.968771230350407,0.2161534790517288,6.3706834430449915,5.979328880738006,10.647331352183636,0.6183769179058318
autumn,9,2018,7.668976207679809,1.8328799219552947,0.2752504141046888,7.089548428118412,6.554293118952613,14.851038634123606,0.6605529335263606
autumn,10,2018,6.4843119916885295,2.0070220473527143,0.0,5.7462132860270705,5.402006324869959,8.965351297824325,0.5523659484896628
autumn,11,2018,8.330769189639605,2.2305036710079684,0.05136889202793407,7.429759011415286,7.119791433841688,12.22841740033576,0.7308930437877054
winter,12,2019,7.519254064499655,1.752626737058305,0.190392227275468,6.8865948419793686,6.290734473504331,15.552466946604065,0.6306117722660571
winter,1,2019,7.134522639071552,1.9321415752555298,0.0,6.327766152032771,5.901772706068487,11.642643662055827,0.604311790648964
winter,2,2019,8.02544682449184,2.030380881811035,0.0,7.110612076565163,6.699969532986393,13.445458757123127,0.6812102837256553
spring,3,2019,6.845147590803115,1.584079262252157,0.9989999999999981,7.141965895890973,6.4302384232685315,15.737597442423928,0.648143480782112
spring,4,2019,7.21379397245447,1.5074198876748188,0.8976527794087502,7.406016737221124,6.554438212352652,19.35059821606299,0.6432163346748502
spring,5,2019,7.182538720970609,1.8419678561452053,0.07400445694869447,6.45475291958401,5.96057692098929,12.905445544274993,0.6062172071500185
summer,6,2019,6.7461535276951965,2.146065755920574,0.3025550766388037,6.277024485896936,5.989589123686333,8.592437058711912,0.6313402961109631
summer,7,2019,6.969083474628258,1.9071903735636049,0.6512484699201837,6.834622494254515,6.401878670552066,11.381092798346318,0.6653294780914099
summer,8,2019,8.036831088229224,2.1036352209324916,0.0,7.118090300401704,6.751782198137718,12.64208426135582,0.6912573749077279
autumn,9,2019,6.603470985518852,1.5230394542801253,0.19580849968687164,6.1463903274028855,5.386929682104365,15.87186151471804,0.5368851968702802
autumn,10,2019,6.694057021745694,1.920704722880433,0.0,5.938099152360185,5.531162524688199,10.363238994147007,0.5648551648206173
