season,month,year,alpha,beta,gamma,mean,median,variance,prob_btw_5_to_21
summer,7,2018,13.30918771734778,1.8802311571807504,0.0,11.814224556029176,10.95203067843233,42.628928803092435,0.7585810640110263
summer,8,2018,15.532460551778723,2.6706218432634365,0.0,13.807686869287206,13.540609339484194,31.017519184370204,0.8459937255390416
autumn,9,2018,18.678849726434986,2.6639345239006116,0.0,16.603326583304376,16.2779030404506,45.05105357843923,0.7154967978563934
autumn,10,2018,16.98987014877587,2.3639778329581924,0.0,15.057273365078808,14.549789592842865,45.88839230873614,0.75402433601774
autumn,11,2018,17.71837823512657,2.2514574619941525,1.3346401825191592,17.02842372314614,16.39119204805408,54.40275843908212,0.6892540559443993
winter,12,2019,15.992726725201486,1.966983959215621,1.9989999999999999,16.176991752166817,15.272925194294812,56.59668322886643,0.7177559921427709
winter,1,2019,16.02275608897996,2.116306652936146,0.9989999999999999,15.189615382152464,14.473847515189926,49.70606539244001,0.7462101275237409
winter,2,2019,16.648026518638687,2.4238927932549896,0.0,14.760996851990964,14.311784582431251,42.166977034238755,0.7744933450995891
spring,3,2019,15.969825267247252,2.1435897974213867,1.9989999999999999,16.142090656662607,15.458970293886008,48.25100355163739,0.7383658334103459
spring,4,2019,17.879491393648372,2.2104969108630854,0.0,15.834791381883354,15.1476992257866,57.23869173944588,0.7019277130046008
spring,5,2019,13.649270040746417,2.0629389630178925,0.16170892743236193,12.25264906255429,11.589184821347514,37.7796437138622,0.7976622348095156
summer,6,2019,12.752563263540845,1.8111767117698636,0.9989999999879782,12.336355591490575,11.415285805897755,42.00484380857998,0.7802814284347913
summer,7,2019,14.690027464593653,2.0918960064686063,0.0,13.011220546420619,12.329105519696576,42.66718839089155,0.7793728181970582
summer,8,2019,16.62244661604337,2.024292712863716,0.9227763380625532,15.651059317694756,14.792339152976972,57.99787929125143,0.7125691766091518
autumn,9,2019,15.379190756613,2.102805161784418,0.0,13.621132573134082,12.919246917168998,46.32613135676768,0.764284857222999
autumn,10,2019,15.579635976811089,2.3989771855503337,0.9989999999999999,14.809959746778558,14.37130595171516,37.6032380288767,0.8004969644612482
autumn,11,2019,17.835060857284343,2.3692729647035793,0.0,15.806899274017924,15.278887510457732,50.3689516131646,0.722720884128649
winter,12,2020,18.916312572027927,2.7260295121142586,0.9796630768259789,17.807217225388587,17.516249577085418,44.40569696989763,0.6742046448266416
winter,1,2020,18.35151950451386,2.5050056756312427,0.9989999999999999,17.282443517042957,16.85265647606479,48.37670312788021,0.6890081855932293
winter,2,2020,22.16916928232154,2.734003737879576,0.0,19.72326371616055,19.387825933439153,60.685183237314945,0.560913959631651
spring,3,2020,17.516788951507085,2.8029108202459097,0.0,15.598457319512802,15.369703321919372,36.301811783586665,0.7810058022296069
spring,4,2020,15.2420833195512,1.9247742676114779,0.14590227069697106,13.665881495568378,12.745206469572839,53.517372996797675,0.7346693329413881
spring,5,2020,14.924400471675831,1.8452627642016202,1.9989999999999803,15.256413275008171,14.234894296325853,55.53207569379222,0.7396658547690418
summer,6,2020,12.11300236167083,1.3993638363959278,0.9989999999999557,12.039861587070083,10.320890890402087,63.907661867398815,0.6757780555680039
summer,7,2020,15.79176976625879,2.513209216440857,0.0,14.013306039314335,13.648836496668165,35.619080809784066,0.8168280166207663
summer,8,2020,12.343509986022116,1.473506615716353,1.9989999999999983,13.167000745781714,11.624301904348634,59.41981840749918,0.7316309950879233
autumn,9,2020,14.640021681496764,2.0438717147067442,0.0,12.970001747277482,12.236657134870233,44.204728634166884,0.7710570556637908
autumn,10,2020,19.83363355373216,2.3344612810547405,0.0,17.574234289445467,16.951868949476573,63.93502062014961,0.6417527808038498
autumn,11,2020,18.274359883126174,2.419597089708328,0.0,16.202415511223723,15.705675414037833,50.9659607209235,0.7108436075777333
winter,12,2021,13.64703873222717,1.5142337619943103,0.9989999999988975,13.304971936712377,11.7122084733841,68.60811527282497,0.687590367078813
winter,1,2021,16.823231244515593,1.9833255071552782,0.0,14.91161063407966,13.984695927097516,61.67922667843114,0.7020736630637353
winter,2,2021,17.980793829863043,1.9649666612036805,0.0,15.940838516397204,14.921161554065586,71.67813292964765,0.6647833336899713
